Number,Action,Name,Rationale,From Line 1,From Line 2,From Line 3,From Line 4,From Line 5,To Line 1,To Line 2,To Line 3,To Line 4,To Line 5,Amount,UNFORMATTED
28,18-0822-EX1,Transfer from Dewey Elementary Academy of Fine Arts to Early Childhood Development - City Wide,Transfer of funds needed to roll back CTU from HS positions.,22951 Dewey Elementary Academy of Fine Arts,362 Early Childhood Development,53405 Commodities - Supplies,119029 Ctu Instr. Supplies - Individual Teachers,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,"$1,078",
29,18-0822-EX1,Transfer from Language & Cultural Education - City Wide to ECIA Projects,Transferring funds for benefits of Mather science teacher position.,11540 Language & Cultural Education - City Wide,356 ELL & Bilingual Programs,51330 Benefits Pointer,290001 General Salary S Bkt,490941 Title Iii - Iep,12693 ECIA Projects,356 ELL & Bilingual Programs,57405 Medicare,119017 Science,490941 Title Iii - Iep,"$1,085",
30,18-0822-EX1,"Transfer from Facility Opers & Maint - City Wide to Edward Beasley Elementary Magnet Academic Center
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
29321 Edward Beasley Elementary Magnet Academic Center
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$1,090","7
"
31,18-0822-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Independent Schools Of Chicago",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",70140 Independent Schools Of Chicago,358 Title IV,53305 Instructional Materials (Non-Digital),228950 Federal - Nonpublic Inst (Independent),"440043 Title Iv, Part A - Nonpublic","$1,123",
32,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Percy L Julian High School,Fees for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 399927,,46401 Percy L Julian High School,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,125","Freshman Summer Enrichment
Healthy Communities Investments 18-3999"
33,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Manley Career Academy High School,Services for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,53111 Manley Career Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,125",
34,18-0822-EX1,Transfer from Daniel Webster Elementary School to Early Childhood Development - City Wide,Transfer of funds needed to roll back CTU from HS positions.,25791 Daniel Webster Elementary School,362 Early Childhood Development,53405 Commodities - Supplies,119029 Ctu Instr. Supplies - Individual Teachers,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,"$1,130",
35,18-0822-EX1,"
Transfer from Edmond Burke Elementary School to Early Childhood Development - City Wide",Transfer of funds needed to roll back CTU from HS positions.,22411 Edmond Burke Elementary School,362 Early Childhood Development,53405 Commodities - Supplies,119029 Ctu Instr. Supplies - Individual Teachers,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,"$1,142",
36,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to John M Harlan Community Academy High School,Services for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,51021 John M Harlan Community Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,160",
37,18-0822-EX1,Transfer from Horace Mann Elementary School to Education General - City Wide,Transfer to clear negative from position adjustments,24331 Horace Mann Elementary School,367 Title I - Comprehensive School Reform,51330 Benefits Pointer,290001 General Salary S Bkt,424061 Sig - Mann (Cohort 5) Fy18,12670 Education General - City Wide,367 Title I - Comprehensive School Reform,57915 Miscellaneous - Contingent Projects,600002 Contingency For Project Expansion,041008 Contingency For Grant Expansion,"$1,172",
38,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Neal F Simeon Career Academy High School,Freshman Connection Benefit Allocation,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,53061 Neal F Simeon Career Academy High School,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,"$1,192",
39,18-0822-EX1,Transfer from Grant Funded Programs Office - City Wide to Bais Yaakov High School Of,Chicago,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic","69553 Bais Yaakov High School Of
Chicago",358 Title IV,55005 Property - Equipment,228953 Federal - Nonpublic Inst (Jewish),"440043 Title Iv, Part A - Nonpublic","$1,197",Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs
40,18-0822-EX1,"
Transfer from Counseling and Postsecondary Advising - City Wide to Chicago Academy High School",Services for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,46481 Chicago Academy High School,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,200",
41,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Bronzeville Scholastic Academy High School,Pupil Transportation for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,55191 Bronzeville Scholastic Academy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,"$1,200",
42,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to John F Kennedy High School,Pupil Transportation for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,46201 John F Kennedy High School,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,"$1,200",
43,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Edward Tilden Career Community Academy HS,Services for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,53121 Edward Tilden Career Community Academy HS,"324 Miscellaneous Federal, State & Local Grants",54210 Pupil Transportation,255015 Transportation-Special Prog,399927 Healthy Communities Investments 18-3999,"$1,200",
44,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Edwin G. Foreman College and Career Academy,Freshman Connection Benefit Allocation,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,46131 Edwin G. Foreman College and Career Academy,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,"$1,204",
45,18-0822-EX1,"
Transfer from Facility Opers & Maint - City Wide to William H Ray Elementary School
Transfer From:
11880 Facility Opers & Maint - City Wide
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value","Transfer To:
25071 William H Ray Elementary School
230 Public Building Commission O & M
53405 Commodities - Supplies
254032 O&M West
000000 Default Value",,,,,,,,,,,"$1,232",
46,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Gurdon S Hubbard High School,Fees for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 399927,,46341 Gurdon S Hubbard High School,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,250","Freshman Summer Enrichment
Healthy Communities Investments 18-3999"
47,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Phoenix Military Academy High School,Fees for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 399927,,55011 Phoenix Military Academy High School,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,250","Freshman Summer Enrichment
Healthy Communities Investments 18-3999"
48,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Richard T Crane Medical Preparatory HS,Services for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,46641 Richard T Crane Medical Preparatory HS,"324 Miscellaneous Federal, State & Local Grants",54125 Services - Professional/Administrative,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,250",
49,18-0822-EX1,"
Transfer from Grant Funded Programs Office - City Wide to Associated Talmud Torah Of",Chicago,12625 Grant Funded Programs Office - City Wide,220 Federal Special Education IDEA Programs,57940 Miscellaneous Charges,370004 Nonpublic Instructional & Support Services,462070 Lea Flowthru Instruction - Nonpublic,69530 Associated Talmud Torah Of Chicago,220 Federal Special Education IDEA Programs,54125 Services - Professional/Administrative,370013 Federal - Idea Nonpublic (Jewish),462070 Lea Flowthru Instruction - Nonpublic,"$1,300",Transfer funds to process approved purchase order requests for Nonpublic Schools IDEA programs
50,18-0822-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,Aligning to department requested budget,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,54215 Car Fare,212041 Guidance,430224 Title I - District Initiatives,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,212041 Guidance,430224 Title I - District Initiatives,"$1,300",
51,18-0822-EX1,Transfer from Social and Emotional Learning to Social and Emotional Learning,Aligning to requested department budget,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,54210 Pupil Transportation,212041 Guidance,430224 Title I - District Initiatives,10895 Social and Emotional Learning,332 NCLB Title I Regular Fund,54125 Services - Professional/Administrative,212041 Guidance,430224 Title I - District Initiatives,"$1,330",
52,18-0822-EX1,Transfer from Grant Funded Programs Office - City Wide to Altus Academy,Transfer funds to process approved purchase order requests for Nonpublic Schools Title IV programs,12625 Grant Funded Programs Office - City Wide,358 Title IV,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),"440043 Title Iv, Part A - Nonpublic",69323 Altus Academy,358 Title IV,53405 Commodities - Supplies,228950 Federal - Nonpublic Inst (Independent),"440043 Title Iv, Part A - Nonpublic","$1,339",
53,18-0822-EX1,Transfer from Grant Funded Programs Office - City Wide to Office of Catholic Schools,Transfer funds to process approved purchase order requests for Nonpublic Schools Title III programs,12625 Grant Funded Programs Office - City Wide,356 ELL & Bilingual Programs,57940 Miscellaneous Charges,228958 Federal - Nonpublic Inst (Catholic),490940 Title Iii - Lmtd. Eng. Prf. - Nonpublic,69510 Office of Catholic Schools,356 ELL & Bilingual Programs,53305 Instructional Materials (Non-Digital),228958 Federal - Nonpublic Inst (Catholic),490940 Title Iii - Lmtd. Eng. Prf. - Nonpublic,"$1,348",
54,18-0822-EX1,"
Transfer from Counseling and Postsecondary Advising - City Wide to William Howard Taft High School",Instructional Materials for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 Freshman Summer Enrichment,399927 Healthy Communities Investments 18-3999,46311 William Howard Taft High School,"324 Miscellaneous Federal, State & Local Grants",53305 Instructional Materials (Non-Digital),160018 Freshman Summer Enrichment,399927 Healthy Communities Investments 18-3999,"$1,350",
55,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to William B Ogden Elementary School,Freshman Connection Benefit Allocation,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",57940 Miscellaneous Charges,212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,24731 William B Ogden Elementary School,"324 Miscellaneous Federal, State & Local Grants",51330 Benefits Pointer,290001 General Salary S Bkt,399927 Healthy Communities Investments 18-3999,"$1,357",
56,18-0822-EX1,Transfer from Ferdinand Peck Elementary School to Early Childhood Development - City Wide,Transfer of funds needed to roll back CTU from HS positions.,24871 Ferdinand Peck Elementary School,362 Early Childhood Development,53405 Commodities - Supplies,119029 Ctu Instr. Supplies - Individual Teachers,510225 Headstart-Child Development,11385 Early Childhood Development - City Wide,362 Early Childhood Development,53405 Commodities - Supplies,111048 Early Childhood 3-4,510225 Headstart-Child Development,"$1,365",
57,18-0822-EX1,Transfer from Counseling and Postsecondary Advising - City Wide to Multicultural Academy of Scholarship,Fees for Freshman Connection,10855 Counseling and Postsecondary Advising - City Wide,"324 Miscellaneous Federal, State & Local Grants",53405 Commodities - Supplies,160018 399927,,55181 Multicultural Academy of Scholarship,"324 Miscellaneous Federal, State & Local Grants","54505 Seminar, Fees, Subscriptions, Professional
Memberships",212017 Other Govt Fnded Prjts-Guidnce,399927 Healthy Communities Investments 18-3999,"$1,375","Freshman Summer Enrichment
Healthy Communities Investments 18-3999"
